sep=;
# Multi-simbolo: BTCUSDT, ETHUSDT, XRPUSDT, TRXUSDT, GALAUSDT, SUIUSDT, SOLUSDT, ADAUSDT, DOGEUSDT, BNBUSDT
# Parametros: {"detection_method": "atr_dynamic", "consol_min_bars": 8, "consol_max_bars": 50, "consol_max_range_pct": 6, "consol_atr_ratio": 0.6, "consol_body_ratio": 0.5, "consol_max_outside_bars": 3, "lookforward_bars": 100, "max_price_range_pct": 6, "entry_mode": "va_breakout", "position_mode": "concurrent", "swing_bars": 5, "sl_mode": "zone_opposite", "atr_dyn_period": 100, "atr_dyn_ma_period": 20, "atr_dyn_multiplier": 1.5, "atr_dyn_min_bars": 20, "atr_dyn_max_breakout": 5, "atr_dyn_merge_overlap": true, "use_atr_band": false, "atr_band_period": 200, "atr_band_multiplier": 1, "atr_band_ma_period": 20, "use_reentry": true, "max_reentry_bars": 3, "use_ttm_prefilter": true, "ttm_atr_length": 30, "ttm_kc_multiplier": 1, "ttm_min_squeeze_bars": 10, "use_bbwp_scoring": false, "bbwp_lookback": 252, "bbwp_squeeze_threshold": 20, "use_inside_pct_filter": false, "min_inside_pct": 70, "min_score_filter": 30, "use_continuation_score": false, "sl_poc_buffer_pct": 50, "vp_bins_per_zone": 30, "tp_rr_ratio": 1}
# Fecha: 2026-02-08T11:23:54.045562
zona_num;simbolo;fecha_entrada;fecha_cierre;precio_min;precio_max;rango_pct;direccion;precio_breakout;modo_entrada;precio_entrada;offset_barras;sl_price;tp_price;resultado;pnl_r;equity_r;r_multiple;alcanzo_2r;alcanzo_3r;barras_cierre;velas_en_zona;duracion_horas;score
7995;SUIUSDT;2026-01-21 01:33;2026-01-21 02:01;1,5109;1,5176085;0,44;DOWN;1,5119;VA Breakout;1,5119;0;1,52;1,51;WIN;2;9771,0;133,84;Si;Si;29;44;0,7;49.0
7996;BTCUSDT;2026-01-21 01:34;2026-01-21 01:41;89741,8025;89885,95999999999;0,16;DOWN;89703,7;VA Breakout;89703,7;0;89852,44;89554,96;WIN;2;9773,0;200,45;Si;Si;8;32;0,5;65.0
7997;XRPUSDT;2026-01-21 01:55;2026-01-21 02:02;1,915;1,9217639999999998;0,35;DOWN;1,9158;VA Breakout;1,9158;0;1,92;1,91;WIN;2;9775,0;165,64;Si;Si;8;62;1,0;47.0
7998;SUIUSDT;2026-01-21 02:21;2026-01-21 02:35;1,5047;1,5114805;0,45;UP;1,5123;VA Breakout;1,5123;0;1,51;1,52;LOSS;-1;9774,0;7,02;Si;Si;15;47;0,8;64.0
7999;SUIUSDT;2026-01-21 03:01;2026-01-21 03:04;1,5034199999999998;1,5077395;0,29;DOWN;1,5041;VA Breakout;1,5041;0;1,51;1,5;WIN;2;9776,0;305,91;Si;Si;4;28;0,5;54.0
8000;GALAUSDT;2026-01-21 03:05;2026-01-21 03:31;0,006377645;0,006404;0,41;UP;0,006409;VA Breakout;0,006409;0;0,01;0,01;LOSS;-1;9775,0;14,28;Si;Si;27;29;0,5;65.0
8001;ADAUSDT;2026-01-21 03:34;2026-01-21 03:36;0,358316;0,3597745;0,41;DOWN;0,3586;VA Breakout;0,3586;0;0,36;0,36;WIN;2;9777,0;177,88;Si;Si;3;58;0,9;50.0
8002;DOGEUSDT;2026-01-21 03:34;2026-01-21 03:38;0,12438;0,12500764999999997;0,5;DOWN;0,1245;VA Breakout;0,1245;0;0,13;0,12;WIN;2;9779,0;76,49;Si;Si;5;59;1,0;60.0
8003;ETHUSDT;2026-01-21 03:36;2026-01-21 06:57;2960,55;2971,7;0,38;DOWN;2958,73;VA Breakout;2958,73;0;2974,54;2942,92;WIN;2;9781,0;77,07;Si;Si;202;61;1;65.0
8004;SOLUSDT;2026-01-21 04:17;2026-01-21 04:20;126,91444999999999;127,32074999999999;0,32;UP;127,26;VA Breakout;127,26;0;127,05;127,47;WIN;2;9783,0;22,84;Si;Si;4;42;0,7;39.0
8005;DOGEUSDT;2026-01-21 04:23;2026-01-21 05:03;0,12390799999999999;0,12439;0,39;UP;0,12431;VA Breakout;0,12431;0;0,12;0,12;WIN;2;9785,0;11,25;Si;Si;41;48;0,8;67.0
8006;XRPUSDT;2026-01-21 04:38;2026-01-21 06:01;1,896795;1,9103;0,71;UP;1,9083;VA Breakout;1,9083;0;1,9;1,92;LOSS;-1;9784,0;8,88;Si;Si;84;113;1,9;63.0
8007;GALAUSDT;2026-01-21 04:47;2026-01-21 04:52;0,006365834999999999;0,006401;0,55;UP;0,006395;VA Breakout;0,006395;0;0,01;0,01;WIN;2;9786,0;20,18;Si;Si;6;41;0,7;60.0
8008;ETHUSDT;2026-01-21 04:48;2026-01-21 04:54;2962,6551;2973,44455;0,36;DOWN;2965,79;VA Breakout;2965,79;0;2971,61;2959,97;WIN;2;9788,0;210,49;Si;Si;7;52;0,8;57.0
8009;BNBUSDT;2026-01-21 04:54;2026-01-21 05:03;872,165;874,8640000000001;0,31;DOWN;872,3;VA Breakout;872,3;0;873,73;870,87;LOSS;-1;9787,0;212,35;Si;Si;10;54;0,9;65.0
8010;SUIUSDT;2026-01-21 05:02;2026-01-21 05:35;1,496034;1,5013;0,35;UP;1,5025;VA Breakout;1,5025;0;1,5;1,51;LOSS;-1;9786,0;7,84;Si;Si;34;29;0,5;64.0
8011;SOLUSDT;2026-01-21 05:02;2026-01-21 05:39;127,32675000000002;127,64075;0,25;UP;127,69;VA Breakout;127,69;0;127,39;127,99;WIN;2;9788,0;14,69;Si;Si;38;22;0,3;65.0
8012;DOGEUSDT;2026-01-21 05:02;2026-01-21 05:56;0,12432;0,12474590000000002;0,34;UP;0,12469;VA Breakout;0,12469;0;0,12;0,13;LOSS;-1;9787,0;10,1;Si;Si;55;29;0,5;65.0
8013;SOLUSDT;2026-01-21 05:37;2026-01-21 05:39;127,50335000000003;127,85904999999998;0,28;UP;127,77;VA Breakout;127,77;0;127,58;127,96;WIN;2;9789,0;22,62;Si;Si;3;33;0,5;65.0
8014;BNBUSDT;2026-01-21 05:48;2026-01-21 05:55;873,4;875,3;0,22;DOWN;873,7;VA Breakout;873,7;0;874,63;872,77;WIN;2;9791,0;328,65;Si;Si;8;42;0,7;65.0
8015;SUIUSDT;2026-01-21 05:54;2026-01-21 06:04;1,4964225;1,5054705;0,6;DOWN;1,4975;VA Breakout;1,4975;0;1,51;1,49;WIN;2;9793,0;77,91;Si;Si;11;53;0,9;54.0
8016;ADAUSDT;2026-01-21 05:55;2026-01-21 06:00;0,35730950000000006;0,35900550000000003;0,47;DOWN;0,3575;VA Breakout;0,3575;0;0,36;0,36;WIN;2;9795,0;184,16;Si;Si;6;119;2,0;64.0
8017;BTCUSDT;2026-01-21 05:59;2026-01-21 06:19;89189,7;89354,2;0,18;DOWN;89196;VA Breakout;89196;0;89314,04;89077,96;LOSS;-1;9794,0;248,29;Si;Si;21;57;0,9;64.0
8018;ETHUSDT;2026-01-21 06:00;2026-01-21 06:11;2959,0709500000003;2968,3;0,31;DOWN;2958,94;VA Breakout;2958,94;0;2964,94;2952,94;LOSS;-1;9793,0;202,98;Si;Si;12;55;0,9;65.0
8019;BNBUSDT;2026-01-21 06:19;2026-01-21 06:52;871,856;873,2185000000001;0,16;UP;873,3;VA Breakout;873,3;0;872,1;874,5;LOSS;-1;9792,0;30,0;Si;Si;34;25;0,4;66.0
8020;BNBUSDT;2026-01-21 06:50;2026-01-21 06:53;872,6;874,1244999999999;0,17;DOWN;872,6;VA Breakout;872,6;0;873,99;871,21;WIN;2;9794,0;217,13;Si;Si;4;28;0,5;65.0
8021;TRXUSDT;2026-01-21 07:52;2026-01-21 08:20;0,29484525;0,2951766;0,11;UP;0,29535;VA Breakout;0,29535;0;0,29;0,3;LOSS;-1;9793,0;41,43;Si;Si;29;35;0,6;67.0
8022;BTCUSDT;2026-01-21 08:03;2026-01-21 08:07;88476,22449999998;88736,6;0,29;UP;88722,6;VA Breakout;88722,6;0;88502,96;88942,24;WIN;2;9795,0;11,19;Si;Si;5;29;0,5;44.0
8023;DOGEUSDT;2026-01-21 08:04;2026-01-21 08:48;0,12217605000000002;0,12283989999999999;0,54;UP;0,12298;VA Breakout;0,12298;0;0,12;0,12;LOSS;-1;9794,0;11,42;Si;Si;45;27;0,4;65.0
8024;XRPUSDT;2026-01-21 08:41;2026-01-21 08:48;1,8947;1,9036574999999998;0,47;DOWN;1,8966;VA Breakout;1,8966;0;1,9;1,89;WIN;2;9796,0;164,21;Si;Si;8;38;0,6;63.0
8025;BNBUSDT;2026-01-21 08:42;2026-01-21 08:54;872,5325;875,5;0,34;DOWN;872,5;VA Breakout;872,5;0;874,1;870,9;LOSS;-1;9795,0;189,25;Si;Si;13;38;0,6;65.0
8026;BTCUSDT;2026-01-21 09:05;2026-01-21 09:30;88512,2;88984,18999999999;0,53;UP;89256,9;VA Breakout;89256,9;0;88698,92;89814,88;WIN;2;9797,0;3,45;Si;Si;26;61;1;66.0
8027;ETHUSDT;2026-01-21 09:05;2026-01-21 09:29;2918,4;2945,6507;0,93;UP;2950,9;VA Breakout;2950,9;0;2922,52;2979,28;WIN;2;9799,0;4,18;Si;Si;25;61;1;64.0
8028;SOLUSDT;2026-01-21 09:05;2026-01-21 09:13;126,75;127,65655000000001;0,71;UP;127,9;VA Breakout;127,9;0;126,83;128,97;WIN;2;9801,0;4,0;Si;Si;9;91;1,5;64.0
8029;DOGEUSDT;2026-01-21 09:05;2026-01-21 09:11;0,12236;0,12336444999999999;0,82;UP;0,12365;VA Breakout;0,12365;0;0,12;0,12;WIN;2;9803,0;5,15;Si;Si;7;61;1;64.0
8030;SOLUSDT;2026-01-21 10:04;2026-01-21 10:07;128,56969999999998;129,85;0,99;UP;129,43;VA Breakout;129,43;0;128,76;130,1;WIN;2;9805,0;4,11;Si;Si;4;34;0,6;65.0
8031;BTCUSDT;2026-01-21 10:06;2026-01-21 10:14;89386,71449999999;90022,4;0,71;UP;89902,8;VA Breakout;89902,8;0;89527,53;90278,07;WIN;2;9807,0;3,4;Si;Si;9;32;0,5;46.0
8032;ETHUSDT;2026-01-21 10:13;2026-01-21 10:18;2966,9673;2997,75;1,03;UP;2991,24;VA Breakout;2991,24;0;2967,35;3015,13;WIN;2;9809,0;3,28;Si;Si;6;39;0,6;41.0
8033;BNBUSDT;2026-01-21 10:13;2026-01-21 10:13;880,3815000000001;886,7;0,72;UP;886,9;VA Breakout;886,9;0;885,84;887,96;LOSS;-1;9808,0;21,18;Si;Si;1;38;0,6;56.0
8034;XRPUSDT;2026-01-21 10:50;2026-01-21 10:58;1,9348705000000002;1,9530339999999997;0,93;UP;1,9498;VA Breakout;1,9498;0;1,94;1,96;WIN;2;9810,0;4,1;Si;Si;9;55;0,9;65.0
8035;ADAUSDT;2026-01-21 10:51;2026-01-21 11:05;0,3583255;0,36304449999999994;1,31;UP;0,3622;VA Breakout;0,3622;0;0,36;0,36;LOSS;-1;9809,0;8,17;Si;Si;15;80;1,3;63.0
8036;BTCUSDT;2026-01-21 11:04;2026-01-21 11:08;89784,12899999999;90471,4225;0,76;DOWN;90002,8;VA Breakout;90002,8;0;90197,93;89807,67;WIN;2;9811,0;154,33;Si;Si;5;58;0,9;60.0
8037;SUIUSDT;2026-01-21 11:07;2026-01-21 11:16;1,50329;1,5289;1,69;DOWN;1,5052;VA Breakout;1,5052;0;1,52;1,49;WIN;2;9813,0;63,12;Si;Si;10;86;1,4;61.0
8038;DOGEUSDT;2026-01-21 11:19;2026-01-21 11:23;0,12495965;0,1265336;1,25;DOWN;0,12506;VA Breakout;0,12506;0;0,13;0,12;WIN;2;9815,0;48,81;Si;Si;5;108;1,8;63.0
8039;GALAUSDT;2026-01-21 11:21;2026-01-21 11:23;0,006391055;0,00651507;1,92;DOWN;0,006432;VA Breakout;0,006432;0;0,01;0,01;WIN;2;9817,0;112,96;Si;Si;3;102;1,7;60.0
8040;TRXUSDT;2026-01-21 11:22;2026-01-21 11:43;0,298328;0,29938454999999997;0,35;DOWN;0,29834;VA Breakout;0,29834;0;0,3;0,3;WIN;2;9819,0;29,46;Si;Si;22;64;1,1;69.0
8041;BTCUSDT;2026-01-21 13:46;2026-01-21 14:24;87377,34999999999;88214,94549999999;0,95;UP;88196,7;VA Breakout;88196,7;0;87772,95;88620,45;WIN;2;9821,0;7,04;Si;Si;39;90;1,5;64.0
8042;ETHUSDT;2026-01-21 13:46;2026-01-21 14:27;2873,75045;2916,4333500000002;1,47;UP;2914,05;VA Breakout;2914,05;0;2887,65;2940,45;WIN;2;9823,0;5,89;Si;Si;42;90;1,5;61.0
8043;XRPUSDT;2026-01-21 13:46;2026-01-21 14:27;1,871225;1,899433;1,5;UP;1,8952;VA Breakout;1,8952;0;1,88;1,91;WIN;2;9825,0;5,03;Si;Si;42;98;1,6;62.0
8044;GALAUSDT;2026-01-21 13:46;2026-01-21 13:47;0,0061960750000000005;0,006316800000000001;1,93;UP;0,006294;VA Breakout;0,006294;0;0,01;0,01;WIN;2;9827,0;16,08;Si;Si;2;86;1,4;60.0
8045;SUIUSDT;2026-01-21 13:46;2026-01-21 14:27;1,4415860000000003;1,4713925;2,05;UP;1,467;VA Breakout;1,467;0;1,44;1,49;WIN;2;9829,0;3,65;Si;Si;42;90;1,5;59.0
8046;BNBUSDT;2026-01-21 13:46;2026-01-21 13:48;865,2195000000002;871,8;0,76;UP;870,9;VA Breakout;870,9;0;868,34;873,46;WIN;2;9831,0;15,0;Si;Si;3;86;1,4;64.0
8047;ADAUSDT;2026-01-21 13:47;2026-01-21 14:27;0,347075;0,352303;1,5;UP;0,3523;VA Breakout;0,3523;0;0,35;0,36;WIN;2;9833,0;4,98;Si;Si;41;90;1,5;61.0
8048;DOGEUSDT;2026-01-21 13:47;2026-01-21 14:27;0,12077450000000002;0,12303420000000001;1,85;UP;0,12315;VA Breakout;0,12315;0;0,12;0,12;WIN;2;9835,0;7,45;Si;Si;41;90;1,5;60.0
8049;BTCUSDT;2026-01-21 14:27;2026-01-21 14:29;88198,78200000004;88637,7;0,5;UP;88972,7;VA Breakout;88972,7;0;88240,08;89705,32;WIN;2;9837,0;3,01;Si;Si;3;40;0,7;66.0
8050;ETHUSDT;2026-01-21 14:27;2026-01-21 14:31;2915,17;2934,98;0,68;UP;2952,13;VA Breakout;2952,13;0;2912,05;2992,21;WIN;2;9839,0;2,93;Si;No;5;40;0,7;64.0
8051;XRPUSDT;2026-01-21 14:27;2026-01-21 14:29;1,8955579999999999;1,9080275;0,66;UP;1,9171;VA Breakout;1,9171;0;1,9;1,94;WIN;2;9841,0;3,72;Si;Si;3;35;0,6;64.0
8052;GALAUSDT;2026-01-21 14:27;2026-01-21 14:37;0,0063047649999999995;0,006346185000000001;0,65;UP;0,006423;VA Breakout;0,006423;0;0,01;0,01;WIN;2;9843,0;2,96;Si;No;11;24;0,4;64.0
8053;SUIUSDT;2026-01-21 14:27;2026-01-21 14:41;1,4706215;1,4805699999999997;0,67;UP;1,4975;VA Breakout;1,4975;0;1,47;1,53;WIN;2;9845,0;1,56;No;No;15;25;0,4;63.0
8054;SOLUSDT;2026-01-21 14:27;2026-01-21 14:37;125,44425000000001;127,85;1,9;UP;128,57;VA Breakout;128,57;0;126,4;130,74;WIN;2;9847,0;1,66;No;No;11;130;2,1;59.0
8055;DOGEUSDT;2026-01-21 14:27;2026-01-21 14:37;0,12304705;0,12382570000000002;0,63;UP;0,12487;VA Breakout;0,12487;0;0,12;0,13;WIN;2;9849,0;1,83;No;No;11;40;0,7;64.0
8056;SUIUSDT;2026-01-21 15:45;2026-01-21 15:46;1,5083990000000003;1,5227;0,94;UP;1,5202;VA Breakout;1,5202;0;1,51;1,53;WIN;2;9851,0;4,59;Si;Si;2;27;0,4;39.0
8057;ADAUSDT;2026-01-21 17:03;2026-01-21 17:10;0,36210250000000005;0,3695860000000001;2,05;UP;0,3703;VA Breakout;0,3703;0;0,37;0,37;WIN;2;9853,0;1,63;No;No;8;105;1,7;59.0
8058;XRPUSDT;2026-01-21 17:06;2026-01-21 18:45;1,9483510000000002;1,9843950000000004;1,83;UP;1,9795;VA Breakout;1,9795;0;1,95;2,01;LOSS;-1;9852,0;0,29;No;No;100;126;2,1;60.0
8059;TRXUSDT;2026-01-21 17:06;2026-01-21 17:07;0,29959;0,29990684999999995;0,11;UP;0,29995;VA Breakout;0,29995;0;0,3;0,3;WIN;2;9854,0;35,03;Si;Si;2;36;0,6;67.0
8060;BNBUSDT;2026-01-21 17:09;2026-01-21 17:25;882,9010000000001;890,3679999999999;0,84;UP;890,4;VA Breakout;890,4;0;887,55;893,25;LOSS;-1;9853,0;6,64;Si;Si;17;104;1,7;63.0
8061;ETHUSDT;2026-01-21 17:19;2026-01-21 17:39;3001,3544;3044,78;1,44;UP;3032,03;VA Breakout;3032,03;0;3014,46;3049,6;LOSS;-1;9852,0;0,78;No;No;21;125;2,1;50.0
8062;GALAUSDT;2026-01-21 17:23;2026-01-21 17:30;0,00661057;0,006683;1,09;DOWN;0,006624;VA Breakout;0,006624;0;0,01;0,01;WIN;2;9854,0;90,36;Si;Si;8;95;1,6;61.0
8063;SUIUSDT;2026-01-21 17:24;2026-01-21 18:23;1,5251329999999998;1,5481;1,49;DOWN;1,5275;VA Breakout;1,5275;0;1,54;1,51;WIN;2;9856,0;51,42;Si;Si;60;90;1,5;53.0
8064;BTCUSDT;2026-01-21 17:31;2026-01-21 18:42;89706,877;90352,3;0,72;DOWN;89907,8;VA Breakout;89907,8;0;90214,29;89601,31;WIN;2;9858,0;97,95;Si;Si;72;109;1,8;64.0
8065;DOGEUSDT;2026-01-21 17:38;2026-01-22 03:26;0,12637885000000001;0,12853;1,69;DOWN;0,1272;VA Breakout;0,1272;0;0,13;0,13;WIN;2;9860,0;36,67;Si;Si;589;153;2,5;60.0
8066;SOLUSDT;2026-01-21 17:39;2026-01-21 18:36;129,90040000000002;131,68;1,36;DOWN;130,56;VA Breakout;130,56;0;131,15;129,97;WIN;2;9862,0;106,89;Si;Si;58;157;2,6;62.0
8067;XRPUSDT;2026-01-21 18:16;2026-01-21 18:16;1,960362;1,9725324999999998;0,62;DOWN;1,9609;VA Breakout;1,9609;0;1,96;1,96;LOSS;-1;9861,0;328,05;Si;Si;1;38;0,6;64.0
8068;SOLUSDT;2026-01-21 18:19;2026-01-21 18:21;130,45;130,94655000000003;0,38;DOWN;130,48;VA Breakout;130,48;0;130,66;130,3;WIN;2;9863,0;342,38;Si;Si;3;50;0,8;60.0
8069;BNBUSDT;2026-01-21 18:20;2026-01-21 18:40;886,7705000000001;889,2;0,27;DOWN;886,6;VA Breakout;886,6;0;889,05;884,15;WIN;2;9865,0;129,35;Si;Si;21;32;0,5;66.0
8070;DOGEUSDT;2026-01-21 18:21;2026-01-21 18:23;0,12707480000000002;0,12784;0,6;DOWN;0,1271;VA Breakout;0,1271;0;0,13;0,13;WIN;2;9867,0;167,26;Si;Si;3;49;0,8;64.0
8071;ADAUSDT;2026-01-21 18:38;2026-01-21 18:39;0,3671;0,3695095;0,65;DOWN;0,3677;VA Breakout;0,3677;0;0,37;0,37;WIN;2;9869,0;131,02;Si;Si;2;71;1,2;34.0
8072;SUIUSDT;2026-01-21 18:40;2026-01-21 19:41;1,5140025;1,5263615;0,81;DOWN;1,5131;VA Breakout;1,5131;0;1,53;1,5;LOSS;-1;9868,0;58,93;Si;Si;62;62;1,0;63.0
8073;GALAUSDT;2026-01-21 19:30;2026-01-21 19:34;0,006493084999999999;0,00653;0,57;UP;0,006529;VA Breakout;0,006529;0;0,01;0,01;WIN;2;9870,0;12,94;Si;Si;5;28;0,5;65.0
8074;SUIUSDT;2026-01-21 19:38;2026-01-21 19:51;1,5111914999999998;1,5229;0,77;UP;1,5212;VA Breakout;1,5212;0;1,51;1,53;WIN;2;9872,0;1,51;No;No;14;39;0,6;47.0
8075;ETHUSDT;2026-01-21 20:02;2026-01-21 20:20;2999,6058999999996;3011,2487000000006;0,39;UP;3013,78;VA Breakout;3013,78;0;2999,35;3028,21;WIN;2;9874,0;2,22;Si;No;19;36;0,6;65.0
8076;XRPUSDT;2026-01-21 20:16;2026-01-21 21:37;1,9506774999999998;1,96;0,48;UP;1,9618;VA Breakout;1,9618;0;1,95;1,97;LOSS;-1;9873,0;0,5;No;No;82;70;1,1;64.0
8077;SOLUSDT;2026-01-21 20:16;2026-01-21 21:54;129,54285;130,2901;0,58;UP;130,19;VA Breakout;130,19;0;129,7;130,68;LOSS;-1;9872,0;1,46;No;No;99;76;1,2;63.0
8078;GALAUSDT;2026-01-21 20:19;2026-01-21 20:27;0,006542;0,006593;0,78;UP;0,006586;VA Breakout;0,006586;0;0,01;0,01;WIN;2;9874,0;11,15;Si;Si;9;40;0,7;53.0
8079;TRXUSDT;2026-01-21 20:33;2026-01-21 20:36;0,2992773000000001;0,2995003000000001;0,07;UP;0,29951;VA Breakout;0,29951;0;0,3;0,3;WIN;2;9876,0;91,52;Si;Si;4;28;0,5;66.0
8080;ADAUSDT;2026-01-21 20:45;2026-01-21 21:02;0,365623;0,3689;0,89;DOWN;0,3662;VA Breakout;0,3662;0;0,37;0,36;LOSS;-1;9875,0;78,34;Si;Si;18;106;1,8;63.0
8081;ETHUSDT;2026-01-21 20:49;2026-01-21 21:26;3014,16;3025,4571;0,37;UP;3026,97;VA Breakout;3026,97;0;3018,46;3035,48;WIN;2;9877,0;2,21;Si;No;38;35;0,6;66.0
8082;BNBUSDT;2026-01-21 20:53;2026-01-21 21:58;888,3;891,5;0,36;UP;891,5;VA Breakout;891,5;0;888,39;894,61;LOSS;-1;9876,0;5,72;Si;Si;66;86;1,4;65.0
8083;BTCUSDT;2026-01-21 21:14;2026-01-21 21:14;89759,15950000001;90148,6;0,43;UP;90135;VA Breakout;90135;0;90041,27;90228,73;LOSS;-1;9875,0;11,15;Si;Si;1;111;1,8;64.0
8084;ADAUSDT;2026-01-21 21:30;2026-01-21 21:31;0,36674700000000005;0,36817550000000004;0,39;DOWN;0,3669;VA Breakout;0,3669;0;0,37;0,37;WIN;2;9877,0;229,96;Si;Si;2;38;0,6;65.0
8085;DOGEUSDT;2026-01-21 21:30;2026-01-21 21:31;0,12658970000000003;0,12783460000000002;0,98;UP;0,12751;VA Breakout;0,12751;0;0,13;0,13;LOSS;-1;9876,0;2,14;Si;No;2;147;2,4;62.0
8086;SOLUSDT;2026-01-21 21:37;2026-01-21 22:36;129,8515;130,52;0,51;DOWN;129,96;VA Breakout;129,96;0;130,49;129,43;WIN;2;9878,0;118,99;Si;Si;60;59;1,0;47.0
8087;BNBUSDT;2026-01-21 21:37;2026-01-21 21:58;890,8969999999999;893,4;0,28;DOWN;890,5;VA Breakout;890,5;0;892,49;888,51;WIN;2;9880,0;161,41;Si;Si;22;39;0,6;46.0
8088;ETHUSDT;2026-01-21 21:50;2026-01-21 21:54;3020,7736;3037,78;0,56;DOWN;3021,84;VA Breakout;3021,84;0;3030,45;3013,23;WIN;2;9882,0;148,91;Si;Si;5;62;1,0;65.0
8089;XRPUSDT;2026-01-21 21:53;2026-01-22 04:13;1,9466;1,9604460000000001;0,71;DOWN;1,948;VA Breakout;1,948;0;1,96;1,94;LOSS;-1;9881,0;64,48;Si;Si;381;74;1,2;43.0
8090;SUIUSDT;2026-01-21 21:53;2026-01-21 21:55;1,526863;1,5363;0,62;DOWN;1,5273;VA Breakout;1,5273;0;1,53;1,52;WIN;2;9883,0;204,08;Si;Si;3;99;1,6;33.0
8091;ADAUSDT;2026-01-21 21:53;2026-01-21 21:55;0,36542099999999994;0,366647;0,33;DOWN;0,3656;VA Breakout;0,3656;0;0,37;0,36;WIN;2;9885,0;155,82;Si;Si;3;23;0,4;49.0
8092;GALAUSDT;2026-01-21 22:30;2026-01-21 22:34;0,0066719549999999985;0,006725425;0,8;DOWN;0,006678;VA Breakout;0,006678;0;0,01;0,01;WIN;2;9887,0;93,76;Si;Si;5;58;0,9;50.0
8093;DOGEUSDT;2026-01-21 22:59;2026-01-21 23:00;0,12656699999999996;0,12690635000000003;0,27;UP;0,12685;VA Breakout;0,12685;0;0,13;0,13;WIN;2;9889,0;5,59;Si;Si;2;24;0,4;47.0
8094;SOLUSDT;2026-01-21 23:05;2026-01-21 23:07;129,6011;129,91715000000002;0,24;UP;129,86;VA Breakout;129,86;0;129,7;130,02;WIN;2;9891,0;6,51;Si;Si;3;30;0,5;64.0
8095;GALAUSDT;2026-01-21 23:33;2026-01-22 00:09;0,00668504;0,006716359999999999;0,47;UP;0,006736;VA Breakout;0,006736;0;0,01;0,01;WIN;2;9893,0;2,32;Si;No;37;20;0,3;65.0
8096;SUIUSDT;2026-01-21 23:33;2026-01-21 23:33;1,5161069999999999;1,5241;0,53;UP;1,5252;VA Breakout;1,5252;0;1,52;1,53;LOSS;-1;9892,0;3,51;Si;Si;1;59;1,0;63.0
8097;GALAUSDT;2026-01-22 00:07;2026-01-22 00:08;0,0067224;0,00675689;0,51;UP;0,006755;VA Breakout;0,006755;0;0,01;0,01;WIN;2;9894,0;4,03;Si;Si;2;29;0,5;40.0
8098;SUIUSDT;2026-01-22 00:18;2026-01-22 00:29;1,5227834999999998;1,5290335000000002;0,41;DOWN;1,523;VA Breakout;1,523;0;1,53;1,52;WIN;2;9896,0;173,06;Si;Si;12;46;0,8;34.0
8099;DOGEUSDT;2026-01-22 00:18;2026-01-22 00:21;0,1270534;0,12737175;0,25;DOWN;0,12709;VA Breakout;0,12709;0;0,13;0,13;WIN;2;9898,0;288,24;Si;Si;4;46;0,8;42.0
8100;BNBUSDT;2026-01-22 00:20;2026-01-22 00:28;891,1790000000001;892,6260000000002;0,16;DOWN;891,5;VA Breakout;891,5;0;892,07;890,93;WIN;2;9900,0;564,56;Si;Si;9;56;0,9;65.0
8101;XRPUSDT;2026-01-22 00:21;2026-01-22 00:41;1,9429630000000002;1,9540279999999997;0,57;DOWN;1,9459;VA Breakout;1,9459;0;1,95;1,94;LOSS;-1;9899,0;118,2;Si;Si;21;101;1,7;63.0
8102;ADAUSDT;2026-01-22 00:52;2026-01-22 00:53;0,3634644999999999;0,3671;1,0;UP;0,3657;VA Breakout;0,3657;0;0,37;0,37;LOSS;-1;9898,0;8,91;Si;Si;2;131;2,2;62.0
8103;SOLUSDT;2026-01-22 00:53;2026-01-22 01:04;129,95;130,42235;0,36;DOWN;129,91;VA Breakout;129,91;0;130,28;129,54;LOSS;-1;9897,0;168,96;Si;Si;12;92;1,5;64.0
8104;DOGEUSDT;2026-01-22 01:22;2026-01-22 01:26;0,12669;0,12708;0,31;DOWN;0,12671;VA Breakout;0,12671;0;0,13;0,13;WIN;2;9899,0;186,16;Si;Si;5;63;1,0;65.0
8105;ETHUSDT;2026-01-22 01:24;2026-01-22 01:47;3006,1225500000005;3026,64;0,68;DOWN;3009,45;VA Breakout;3009,45;0;3021,54;2997,36;LOSS;-1;9898,0;104,97;Si;Si;24;165;2,7;60.0
8106;BTCUSDT;2026-01-22 01:35;2026-01-22 01:42;89727,50850000001;90060,1;0,37;UP;90050;VA Breakout;90050;0;89940,54;90159,46;WIN;2;9900,0;10,32;Si;Si;8;179;3,0;64.0
8107;ETHUSDT;2026-01-22 02:03;2026-01-22 02:16;3015,3211499999998;3022,3080999999997;0,23;DOWN;3014,83;VA Breakout;3014,83;0;3020,36;3009,3;WIN;2;9902,0;230,64;Si;Si;14;27;0,4;66.0
8108;BTCUSDT;2026-01-22 02:13;2026-01-22 02:16;90037,4;90185,07149999999;0,16;DOWN;90061,5;VA Breakout;90061,5;0;90179,51;89943,49;WIN;2;9904,0;255,7;Si;Si;4;38;0,6;48.0
8109;GALAUSDT;2026-01-22 02:13;2026-01-22 02:18;0,006569;0,006619019999999999;0,76;DOWN;0,006574;VA Breakout;0,006574;0;0,01;0,01;WIN;2;9906,0;82,55;Si;Si;6;44;0,7;50.0
