sep=;
# Multi-simbolo: ETHUSDT, XRPUSDT, BTCUSDT, TRXUSDT, GALAUSDT, SUIUSDT, TRBUSDT, SOLUSDT, ADAUSDT, DOGEUSDT
# Parametros: {"detection_method": "atr_dynamic", "consol_min_bars": 8, "consol_max_bars": 50, "consol_max_range_pct": 6, "consol_atr_ratio": 0.6, "consol_body_ratio": 0.5, "consol_max_outside_bars": 3, "lookforward_bars": 100, "max_price_range_pct": 6, "entry_mode": "va_breakout", "position_mode": "concurrent", "swing_bars": 5, "sl_mode": "zone_opposite", "atr_dyn_period": 100, "atr_dyn_ma_period": 20, "atr_dyn_multiplier": 1.5, "atr_dyn_min_bars": 20, "atr_dyn_max_breakout": 5, "atr_dyn_merge_overlap": true, "use_atr_band": false, "atr_band_period": 200, "atr_band_multiplier": 1, "atr_band_ma_period": 20, "use_reentry": true, "max_reentry_bars": 3, "use_ttm_prefilter": true, "ttm_atr_length": 30, "ttm_kc_multiplier": 1, "ttm_min_squeeze_bars": 10, "use_bbwp_scoring": false, "bbwp_lookback": 252, "bbwp_squeeze_threshold": 20, "use_inside_pct_filter": false, "min_inside_pct": 70, "min_score_filter": 30, "use_continuation_score": false, "sl_poc_buffer_pct": 50, "vp_bins_per_zone": 30, "tp_rr_ratio": 1}
# Fecha: 2026-02-08T08:53:30.852824
zona_num;simbolo;fecha_entrada;fecha_cierre;precio_min;precio_max;rango_pct;direccion;precio_breakout;modo_entrada;precio_entrada;offset_barras;sl_price;tp_price;resultado;pnl_r;equity_r;r_multiple;alcanzo_2r;alcanzo_3r;barras_cierre;velas_en_zona;duracion_horas;score
562;GALAUSDT;2026-02-06 15:05;2026-02-06 15:35;0,004259585;0,0043263400000000014;1,55;UP;0,004301;VA Breakout;0,004301;0;0,0;0,0;WIN;2,0;716,0;1,99;No;No;31;108;1,8;42.0
563;SUIUSDT;2026-02-06 15:13;2026-02-06 15:34;0,9924404999999998;1,010869;1,84;DOWN;0,9978;VA Breakout;0,9978;0;1,0;0,99;LOSS;-1,0;715,0;6,96;Si;Si;22;120;2,0;59.0
564;ADAUSDT;2026-02-06 15:13;2026-02-06 15:35;0,274668;0,27926799999999996;1,66;DOWN;0,2757;VA Breakout;0,2757;0;0,28;0,27;LOSS;-1,0;714,0;4,78;Si;Si;23;122;2,0;60.0
565;TRXUSDT;2026-02-06 15:20;2026-02-06 15:34;0,27212;0,27282;0,26;UP;0,2728;VA Breakout;0,2728;0;0,27;0,27;WIN;2,0;716,0;15,56;Si;Si;15;61;1,0;66.0
566;ETHUSDT;2026-02-06 15:33;2026-02-06 15:35;2028,2874999999997;2070,9641;2,08;UP;2062,33;VA Breakout;2062,33;0;2043,84;2080,82;WIN;2,0;718,0;5,2;Si;Si;3;148;2,5;59.0
567;BTCUSDT;2026-02-06 15:39;2026-02-06 15:56;69335,306;70890,41399999999;2,22;UP;70403,2;VA Breakout;70403,2;0;69975,98;70830,42;LOSS;-1,0;717,0;3,08;Si;Si;18;144;2,4;31.0
568;SOLUSDT;2026-02-06 16:17;2026-02-06 16:25;85,09974999999999;87,72;3,03;UP;87,44;VA Breakout;87,44;0;86,85;88,03;WIN;2,0;719,0;3,97;Si;Si;9;192;3,2;56.0
569;BTCUSDT;2026-02-06 16:22;2026-02-06 17:04;69804,71699999999;70235,5675;0,62;UP;70230,6;VA Breakout;70230,6;0;69974,23;70486,97;WIN;2,0;721,0;5,81;Si;Si;43;28;0,5;35.0
570;XRPUSDT;2026-02-06 16:23;2026-02-06 17:26;1,4391;1,4618829999999998;1,57;UP;1,4593;VA Breakout;1,4593;0;1,45;1,47;WIN;2,0;723,0;2,75;Si;No;64;124;2,0;61.0
571;ETHUSDT;2026-02-06 17:03;2026-02-06 17:13;2042,6632000000004;2060,5923500000004;0,87;UP;2057,99;VA Breakout;2057,99;0;2044,71;2071,27;LOSS;-1,0;722,0;7,57;Si;Si;11;60;1,0;63.0
572;BTCUSDT;2026-02-06 17:03;2026-02-06 17:06;70039,73449999999;70471,39449999998;0,61;UP;70415,8;VA Breakout;70415,8;0;70166,42;70665,18;WIN;2,0;724,0;5,23;Si;Si;4;35;0,6;62.0
573;SUIUSDT;2026-02-06 17:04;2026-02-06 17:34;1,0031039999999998;1,011178;0,8;UP;1,0119;VA Breakout;1,0119;0;1,01;1,02;WIN;2,0;726,0;2,52;Si;No;31;45;0,7;63.0
574;DOGEUSDT;2026-02-06 17:04;2026-02-06 17:36;0,09804;0,0992;1,18;UP;0,09898;VA Breakout;0,09898;0;0,1;0,1;WIN;2,0;728,0;1,4;No;No;33;164;2,7;61.0
575;XRPUSDT;2026-02-06 17:23;2026-02-06 17:34;1,4475805;1,4675220000000002;1,37;UP;1,4673;VA Breakout;1,4673;0;1,45;1,48;WIN;2,0;730,0;2,03;Si;No;12;53;0,9;45.0
576;SOLUSDT;2026-02-06 17:32;2026-02-06 17:35;87,4417;88,98;1,74;UP;88,96;VA Breakout;88,96;0;88,55;89,37;WIN;2,0;732,0;2,05;Si;No;4;65;1,1;59.0
577;ADAUSDT;2026-02-06 17:34;2026-02-06 18:03;0,276455;0,277745;0,47;UP;0,2783;VA Breakout;0,2783;0;0,28;0,28;WIN;2,0;734,0;1,37;No;No;30;20;0,3;64.0
578;SOLUSDT;2026-02-06 18:08;2026-02-06 18:12;88,95;89,62425;0,76;DOWN;89,01;VA Breakout;89,01;0;89,64;88,38;WIN;2,0;736,0;7,79;Si;Si;5;30;0,5;63.0
579;XRPUSDT;2026-02-06 18:11;2026-02-06 18:11;1,4759705000000003;1,4959;1,34;DOWN;1,4787;VA Breakout;1,4787;0;1,49;1,47;LOSS;-1,0;735,0;13,15;Si;Si;1;40;0,7;62.0
580;DOGEUSDT;2026-02-06 18:11;2026-02-06 18:15;0,09882609999999999;0,09973;0,91;DOWN;0,09902;VA Breakout;0,09902;0;0,1;0,1;WIN;2,0;737,0;15,04;Si;Si;5;67;1,1;48.0
581;ETHUSDT;2026-02-06 18:14;2026-02-06 18:17;2066,99;2084,34;0,84;DOWN;2067,32;VA Breakout;2067,32;0;2074,76;2059,88;WIN;2,0;739,0;13,18;Si;Si;4;35;0,6;64.0
582;DOGEUSDT;2026-02-06 18:59;2026-02-06 19:00;0,09835;0,0990482;0,71;DOWN;0,09843;VA Breakout;0,09843;0;0,1;0,1;WIN;2,0;741,0;14,6;Si;Si;2;40;0,7;41.0
583;XRPUSDT;2026-02-06 19:00;2026-02-06 19:13;1,463613;1,4782980000000001;1,0;DOWN;1,4586;VA Breakout;1,4586;0;1,47;1,44;LOSS;-1,0;740,0;4,71;Si;Si;14;45;0,7;63.0
584;BTCUSDT;2026-02-06 19:00;2026-02-06 19:42;70425,50600000001;70879,74750000003;0,64;DOWN;70300,7;VA Breakout;70300,7;0;70881,05;69720,35;WIN;2,0;742,0;5,16;Si;Si;43;42;0,7;63.0
585;SUIUSDT;2026-02-06 19:00;2026-02-06 19:08;1,0127439999999996;1,0209490000000003;0,81;DOWN;1,0129;VA Breakout;1,0129;0;1,02;1,0;WIN;2,0;744,0;5,36;Si;Si;9;31;0,5;64.0
586;ADAUSDT;2026-02-06 19:27;2026-02-06 19:33;0,27393399999999996;0,27549099999999993;0,57;DOWN;0,2741;VA Breakout;0,2741;0;0,28;0,27;WIN;2,0;746,0;6,48;Si;Si;7;27;0,4;64.0
587;BTCUSDT;2026-02-06 19:31;2026-02-06 19:43;69987,48100000001;70397,27899999998;0,58;DOWN;70008,1;VA Breakout;70008,1;0;70309,38;69706,82;WIN;2,0;748,0;8,96;Si;Si;13;31;0,5;63.0
588;XRPUSDT;2026-02-06 20:08;2026-02-06 20:12;1,446251;1,4638;1,21;DOWN;1,447;VA Breakout;1,447;0;1,46;1,44;WIN;2,0;750,0;5,68;Si;Si;5;41;0,7;63.0
589;BTCUSDT;2026-02-06 20:44;2026-02-06 22:11;69797,2885;70294,0;0,71;UP;70243,2;VA Breakout;70243,2;0;69802,08;70684,32;WIN;2,0;752,0;3,2;Si;Si;88;31;0,5;38.0
590;TRBUSDT;2026-02-06 20:44;2026-02-06 20:47;14,902455;15,011;0,73;UP;14,991;VA Breakout;14,991;0;14,93;15,06;WIN;2,0;754,0;4,37;Si;Si;4;29;0,5;34.0
591;DOGEUSDT;2026-02-06 20:44;2026-02-06 20:45;0,09724;0,0982;0,98;UP;0,09801;VA Breakout;0,09801;0;0,1;0,1;WIN;2,0;756,0;4,03;Si;Si;2;78;1,3;45.0
592;GALAUSDT;2026-02-06 20:45;2026-02-06 20:51;0,004240975;0,004271;0,71;UP;0,004277;VA Breakout;0,004277;0;0,0;0,0;WIN;2,0;758,0;4,99;Si;Si;7;27;0,4;64.0
593;SOLUSDT;2026-02-06 20:45;2026-02-06 22:12;85,92;87,04384999999999;1,3;UP;87,04;VA Breakout;87,04;0;86,01;88,07;WIN;2,0;760,0;2,07;Si;No;88;104;1,7;61.0
594;GALAUSDT;2026-02-06 21:35;2026-02-06 21:47;0,00427;0,0043044;0,8;DOWN;0,004275;VA Breakout;0,004275;0;0,0;0,0;WIN;2,0;762,0;9,78;Si;Si;13;47;0,8;63.0
595;TRXUSDT;2026-02-06 21:40;2026-02-06 21:53;0,27353;0,27382415;0,11;DOWN;0,27368;VA Breakout;0,27368;0;0,27;0,27;WIN;2,0;764,0;1,79;No;No;14;54;0,9;57.0
596;SUIUSDT;2026-02-06 21:44;2026-02-06 21:46;1,0072884999999998;1,0141495;0,68;DOWN;1,0089;VA Breakout;1,0089;0;1,01;1,01;WIN;2,0;766,0;26,37;Si;Si;3;60;1,0;63.0
597;DOGEUSDT;2026-02-06 21:44;2026-02-06 21:46;0,0979916;0,09863709999999999;0,66;DOWN;0,09802;VA Breakout;0,09802;0;0,1;0,1;WIN;2,0;768,0;13,21;Si;Si;3;54;0,9;64.0
598;BTCUSDT;2026-02-06 21:45;2026-02-06 21:50;70241,664;70629,231;0,55;DOWN;70304,0;VA Breakout;70304,0;0;70485,02;70122,98;WIN;2,0;770,0;16,55;Si;Si;6;60;1,0;62.0
599;ADAUSDT;2026-02-06 22:00;2026-02-06 22:11;0,271856;0,27491600000000005;1,12;DOWN;0,2726;VA Breakout;0,2726;0;0,28;0,27;LOSS;-1,0;769,0;2,38;Si;No;12;76;1,2;45.0
600;ETHUSDT;2026-02-06 22:01;2026-02-06 23:04;2031,89;2071,4451500000005;1,93;UP;2062,4;VA Breakout;2062,4;0;2031,44;2093,36;WIN;2,0;771,0;3,1;Si;Si;64;205;3,4;59.0
601;SOLUSDT;2026-02-06 22:01;2026-02-06 22:11;86,7293;87,54;0,93;UP;87,41;VA Breakout;87,41;0;86,89;87,93;WIN;2,0;773,0;3,39;Si;Si;11;72;1,2;62.0
602;XRPUSDT;2026-02-06 22:11;2026-02-06 22:29;1,4535850000000001;1,4755705000000003;1,5;UP;1,471;VA Breakout;1,471;0;1,46;1,48;WIN;2,0;775,0;1,29;No;No;19;83;1,4;56.0
603;ETHUSDT;2026-02-06 23:01;2026-02-06 23:04;2068,9795499999996;2082,14;0,63;UP;2084,6;VA Breakout;2084,6;0;2074,15;2095,05;WIN;2,0;777,0;7,08;Si;Si;4;36;0,6;64.0
604;SOLUSDT;2026-02-06 23:10;2026-02-06 23:11;87,72;88,46;0,84;UP;88,21;VA Breakout;88,21;0;88,04;88,38;WIN;2,0;779,0;5,75;Si;Si;2;47;0,8;36.0
605;GALAUSDT;2026-02-06 23:17;2026-02-06 23:22;0,004296;0,004326;0,7;UP;0,004319;VA Breakout;0,004319;0;0,0;0,0;WIN;2,0;781,0;3,04;Si;Si;6;49;0,8;64.0
606;XRPUSDT;2026-02-06 23:35;2026-02-06 23:38;1,466317;1,4816;1,04;DOWN;1,4673;VA Breakout;1,4673;0;1,47;1,46;WIN;2,0;783,0;14,05;Si;Si;4;50;0,8;53.0
607;ADAUSDT;2026-02-06 23:35;2026-02-06 23:41;0,27468750000000003;0,2772;0,91;DOWN;0,2752;VA Breakout;0,2752;0;0,28;0,27;WIN;2,0;785,0;10,73;Si;Si;7;82;1,4;59.0
608;SUIUSDT;2026-02-06 23:36;2026-02-06 23:40;1,004413;1,0138;0,93;DOWN;1,0076;VA Breakout;1,0076;0;1,01;1,0;WIN;2,0;787,0;13,71;Si;Si;5;109;1,8;47.0
609;DOGEUSDT;2026-02-06 23:36;2026-02-06 23:42;0,09818;0,099;0,83;DOWN;0,09835;VA Breakout;0,09835;0;0,1;0,1;WIN;2,0;789,0;9,01;Si;Si;7;85;1,4;45.0
610;BTCUSDT;2026-02-07 00:28;2026-02-07 01:16;70532,15299999998;71090,9;0,79;DOWN;70391,3;VA Breakout;70391,3;0;70866,61;69915,99;WIN;2,0;791,0;6,49;Si;Si;49;45;0,7;62.0
611;XRPUSDT;2026-02-07 00:29;2026-02-07 01:27;1,4526189999999999;1,4687279999999998;1,1;DOWN;1,4529;VA Breakout;1,4529;0;1,47;1,44;LOSS;-1,0;790,0;5,49;Si;Si;59;50;0,8;62.0
612;GALAUSDT;2026-02-07 01:05;2026-02-07 01:12;0,004277;0,004296900000000001;0,46;UP;0,004295;VA Breakout;0,004295;0;0,0;0,0;LOSS;-1,0;789,0;6,22;Si;Si;8;37;0,6;61.0
613;ADAUSDT;2026-02-07 01:07;2026-02-07 01:16;0,2728;0,274665;0,68;UP;0,2749;VA Breakout;0,2749;0;0,27;0,28;LOSS;-1,0;788,0;2,98;Si;No;10;37;0,6;64.0
614;ETHUSDT;2026-02-07 01:16;2026-02-07 01:57;2076,73045;2102,23;1,22;DOWN;2072,15;VA Breakout;2072,15;0;2090,03;2054,27;WIN;2,0;790,0;5,75;Si;Si;42;97;1,6;62.0
615;SUIUSDT;2026-02-07 01:16;2026-02-07 01:26;1,0008;1,0071;0,63;DOWN;1,0023;VA Breakout;1,0023;0;1,01;1,0;LOSS;-1,0;789,0;11,9;Si;Si;11;48;0,8;55.0
616;ETHUSDT;2026-02-07 01:44;2026-02-07 01:52;2074,4776000000006;2085,6966;0,54;DOWN;2076,35;VA Breakout;2076,35;0;2085,64;2067,06;WIN;2,0;791,0;11,52;Si;Si;9;25;0,4;36.0
617;BTCUSDT;2026-02-07 01:45;2026-02-07 01:56;69893,8;70372,96050000002;0,68;DOWN;69810,9;VA Breakout;69810,9;0;70396,8;69225,0;WIN;2,0;793,0;4,27;Si;Si;12;74;1,2;63.0
618;SOLUSDT;2026-02-07 01:45;2026-02-07 01:57;87,23125;88,55;1,5;DOWN;87,34;VA Breakout;87,34;0;88,19;86,49;WIN;2,0;795,0;3,76;Si;Si;13;122;2,0;60.0
619;DOGEUSDT;2026-02-07 01:45;2026-02-07 01:54;0,09805;0,09881;0,77;DOWN;0,098;VA Breakout;0,098;0;0,1;0,1;WIN;2,0;797,0;6,0;Si;Si;10;77;1,3;63.0
620;XRPUSDT;2026-02-07 01:53;2026-02-07 01:56;1,451138;1,4689475;1,22;DOWN;1,4513;VA Breakout;1,4513;0;1,46;1,44;WIN;2,0;799,0;10,09;Si;Si;4;79;1,3;61.0
621;TRXUSDT;2026-02-07 03:49;2026-02-07 07:17;0,27339965;0,2742919;0,33;UP;0,27426;VA Breakout;0,27426;0;0,27;0,28;WIN;2,0;801,0;5,53;Si;Si;209;65;1,1;35.0
622;DOGEUSDT;2026-02-07 04:27;2026-02-07 04:32;0,09552275;0,09638259999999998;0,9;DOWN;0,09578;VA Breakout;0,09578;0;0,1;0,1;WIN;2,0;803,0;2,92;Si;No;6;85;1,4;63.0
623;BTCUSDT;2026-02-07 04:29;2026-02-07 04:29;67604,36699999998;68801,788;1,76;UP;68444,7;VA Breakout;68444,7;0;68409,72;68479,68;WIN;2,0;805,0;86,32;Si;Si;1;132;2,2;61.0
624;ETHUSDT;2026-02-07 04:31;2026-02-07 04:32;2013,16445;2035,6846;1,11;DOWN;2018,8;VA Breakout;2018,8;0;2024,92;2012,68;WIN;2,0;807,0;8,08;Si;Si;2;108;1,8;42.0
625;XRPUSDT;2026-02-07 04:32;2026-02-07 05:32;1,4025144999999997;1,429377;1,9;DOWN;1,4102;VA Breakout;1,4102;0;1,42;1,4;WIN;2,0;809,0;2,61;Si;No;61;107;1,8;59.0
626;SUIUSDT;2026-02-07 04:47;2026-02-07 05:01;0,9693415000000001;0,9859865000000001;1,7;DOWN;0,9749;VA Breakout;0,9749;0;0,98;0,97;LOSS;-1,0;808,0;1,3;No;No;15;96;1,6;38.0
627;XRPUSDT;2026-02-07 05:31;2026-02-07 05:36;1,4044065;1,4174;0,92;DOWN;1,4035;VA Breakout;1,4035;0;1,41;1,39;WIN;2,0;810,0;2,08;Si;No;6;59;1,0;63.0
628;SOLUSDT;2026-02-07 05:34;2026-02-07 07:01;84,6485;85,73245;1,27;DOWN;84,84;VA Breakout;84,84;0;85,26;84,42;LOSS;-1,0;809,0;0,9;No;No;88;164;2,7;61.0
629;DOGEUSDT;2026-02-07 05:50;2026-02-07 07:01;0,09475;0,09562;0,91;UP;0,09543;VA Breakout;0,09543;0;0,1;0,1;WIN;2,0;811,0;12,17;Si;Si;72;78;1,3;62.0
630;ETHUSDT;2026-02-07 06:56;2026-02-07 06:58;1999,8;2019,18;0,96;UP;2013,61;VA Breakout;2013,61;0;2006,96;2020,26;WIN;2,0;813,0;21,81;Si;Si;3;144;2,4;61.0
631;BTCUSDT;2026-02-07 07:00;2026-02-07 07:07;67577,3;68281,7;1,04;UP;68177,2;VA Breakout;68177,2;0;67868,21;68486,19;WIN;2,0;815,0;10,64;Si;Si;8;146;2,4;61.0
632;XRPUSDT;2026-02-07 07:02;2026-02-07 07:08;1,3845394999999998;1,402711;1,3;UP;1,3968;VA Breakout;1,3968;0;1,39;1,41;WIN;2,0;817,0;6,51;Si;Si;7;72;1,2;62.0
633;SOLUSDT;2026-02-07 07:02;2026-02-07 07:08;84,51265000000001;85,33;0,96;UP;85,12;VA Breakout;85,12;0;84,7;85,54;WIN;2,0;819,0;9,77;Si;Si;7;72;1,2;62.0
634;DOGEUSDT;2026-02-07 07:02;2026-02-07 07:02;0,0950984;0,09579;0,72;UP;0,09559;VA Breakout;0,09559;0;0,1;0,1;LOSS;-1,0;818,0;16,25;Si;Si;1;72;1,2;63.0
635;GALAUSDT;2026-02-07 07:03;2026-02-07 07:09;0,004120614999999999;0,00418777;1,62;UP;0,004161;VA Breakout;0,004161;0;0,0;0,0;WIN;2,0;820,0;6,98;Si;Si;7;240;4,0;60.0
636;SUIUSDT;2026-02-07 07:03;2026-02-07 07:08;0,970126;0,9798;0,99;UP;0,9786;VA Breakout;0,9786;0;0,98;0,98;WIN;2,0;822,0;12,57;Si;Si;6;143;2,4;56.0
637;ADAUSDT;2026-02-07 07:06;2026-02-07 07:15;0,266;0,27051899999999995;1,68;UP;0,2689;VA Breakout;0,2689;0;0,27;0,27;WIN;2,0;824,0;4,18;Si;Si;10;249;4,1;37.0
638;TRXUSDT;2026-02-07 08:50;2026-02-07 09:48;0,2750251;0,2753231;0,11;UP;0,27575;VA Breakout;0,27575;0;0,27;0,28;LOSS;-1,0;823,0;3,74;Si;Si;59;56;0,9;65.0
639;TRBUSDT;2026-02-07 09:34;2026-02-07 09:38;14,782879999999997;15,026;1,63;DOWN;14,788;VA Breakout;14,788;0;14,86;14,72;WIN;2,0;825,0;2,25;Si;No;5;118;1,9;60.0
640;SUIUSDT;2026-02-07 09:36;2026-02-07 09:39;0,98569;0,9989095;1,33;DOWN;0,9899;VA Breakout;0,9899;0;1,0;0,98;WIN;2,0;827,0;1,34;No;No;4;118;1,9;60.0
641;DOGEUSDT;2026-02-07 09:36;2026-02-07 10:33;0,09572554999999999;0,09699044999999999;1,31;DOWN;0,09611;VA Breakout;0,09611;0;0,1;0,1;LOSS;-1,0;826,0;0,92;No;No;58;120;2,0;61.0
642;ETHUSDT;2026-02-07 09:37;2026-02-07 09:48;2029,6095500000001;2051,0061499999997;1,05;DOWN;2031,29;VA Breakout;2031,29;0;2045,56;2017,02;WIN;2,0;828,0;4,34;Si;Si;12;114;1,9;63.0
643;BTCUSDT;2026-02-07 09:37;2026-02-07 09:38;68731,92950000001;69347,1375;0,89;DOWN;68829,1;VA Breakout;68829,1;0;69042,11;68616,09;WIN;2,0;830,0;2,58;Si;No;2;109;1,8;62.0
644;GALAUSDT;2026-02-07 09:37;2026-02-07 10:21;0,0042003399999999995;0,004263794999999999;1,5;DOWN;0,004209;VA Breakout;0,004209;0;0,0;0,0;LOSS;-1,0;829,0;2,2;Si;No;45;114;1,9;60.0
645;ADAUSDT;2026-02-07 09:53;2026-02-07 10:05;0,2686;0,27250699999999994;1,44;DOWN;0,2688;VA Breakout;0,2688;0;0,27;0,27;LOSS;-1,0;828,0;0,23;No;No;13;134;2,2;37.0
646;XRPUSDT;2026-02-07 10:00;2026-02-07 10:00;1,3923;1,4302689999999998;2,69;DOWN;1,4006;VA Breakout;1,4006;0;1,4;1,4;LOSS;-1,0;827,0;98,67;Si;Si;1;161;2,7;39.0
647;SOLUSDT;2026-02-07 10:20;2026-02-07 11:05;85,51324999999999;86,56;1,22;UP;86,44;VA Breakout;86,44;0;85,85;87,03;WIN;2,0;829,0;4,68;Si;Si;46;147;2,4;61.0
648;SUIUSDT;2026-02-07 11:05;2026-02-07 22:49;0,9909394999999999;0,9964475;0,55;UP;1,0087;VA Breakout;1,0087;0;0,99;1,03;LOSS;-1,0;828,0;0,61;No;No;705;29;0,5;64.0
649;TRXUSDT;2026-02-07 11:57;2026-02-07 12:37;0,2755092;0,27588275000000007;0,14;UP;0,27591;VA Breakout;0,27591;0;0,28;0,28;WIN;2,0;830,0;21,15;Si;Si;41;38;0,6;65.0
650;DOGEUSDT;2026-02-07 13:14;2026-02-07 13:35;0,09642880000000001;0,0984;2,02;UP;0,09828;VA Breakout;0,09828;0;0,1;0,1;WIN;2,0;832,0;1,03;No;No;22;167;2,8;45.0
651;TRBUSDT;2026-02-07 13:16;2026-02-07 13:20;14,861810000000004;15,076220000000001;1,43;UP;14,987;VA Breakout;14,987;0;14,9;15,07;WIN;2,0;834,0;2,36;Si;No;5;113;1,9;52.0
652;GALAUSDT;2026-02-07 13:17;2026-02-07 13:20;0,004237635;0,004308575000000001;1,66;UP;0,00429;VA Breakout;0,00429;0;0,0;0,0;WIN;2,0;836,0;4,23;Si;Si;4;119;2,0;60.0
653;SOLUSDT;2026-02-07 13:18;2026-02-07 13:49;86,10695;87,83679999999998;1,99;UP;87,78;VA Breakout;87,78;0;86,53;89,03;WIN;2,0;838,0;1,12;No;No;32;179;3,0;46.0
654;XRPUSDT;2026-02-07 13:19;2026-02-07 18:07;1,4037345;1,4324;2,02;UP;1,4314;VA Breakout;1,4314;0;1,41;1,45;LOSS;-1,0;837,0;2,01;Si;No;289;163;2,7;65.0
655;SUIUSDT;2026-02-07 13:19;2026-02-07 13:35;0,9917395000000002;1,0073;1,56;UP;1,0072;VA Breakout;1,0072;0;1,0;1,02;WIN;2,0;839,0;1,5;No;No;17;122;2,0;60.0
656;ADAUSDT;2026-02-07 13:35;2026-02-07 16:45;0,2709015;0,27581549999999994;1,8;UP;0,2777;VA Breakout;0,2777;0;0,27;0,28;LOSS;-1,0;838,0;0,16;No;No;191;122;2,0;57.0
657;TRXUSDT;2026-02-07 14:43;2026-02-07 14:52;0,2771762;0,27753;0,13;UP;0,27749;VA Breakout;0,27749;0;0,28;0,28;LOSS;-1,0;837,0;23,87;Si;Si;10;74;1,2;66.0
658;SOLUSDT;2026-02-07 15:27;2026-02-07 15:51;87,94925000000002;88,57544999999998;0,71;UP;88,49;VA Breakout;88,49;0;88,11;88,87;WIN;2,0;839,0;1,82;No;No;25;51;0,8;63.0
659;SUIUSDT;2026-02-07 15:32;2026-02-07 15:34;1,0056450000000001;1,0136;0,79;DOWN;1,0087;VA Breakout;1,0087;0;1,01;1,01;LOSS;-1,0;838,0;13,29;Si;Si;3;94;1,6;40.0
660;XRPUSDT;2026-02-07 15:33;2026-02-07 15:35;1,4267545000000001;1,434658;0,55;UP;1,4332;VA Breakout;1,4332;0;1,43;1,44;WIN;2,0;840,0;7,93;Si;Si;3;64;1,1;63.0
661;GALAUSDT;2026-02-07 15:36;2026-02-07 15:52;0,004267620000000001;0,00429779;0,7;UP;0,004288;VA Breakout;0,004288;0;0,0;0,0;WIN;2,0;842,0;1,11;No;No;17;84;1,4;43.0
662;BTCUSDT;2026-02-07 15:51;2026-02-07 18:01;68489,4;69671,4;1,71;UP;69619,9;VA Breakout;69619,9;0;69275,2;69964,6;LOSS;-1,0;841,0;5,35;Si;Si;131;269;4,5;59.0
663;XRPUSDT;2026-02-07 16:01;2026-02-07 17:13;1,4322;1,4399174999999997;0,54;DOWN;1,4325;VA Breakout;1,4325;0;1,44;1,43;WIN;2,0;843,0;3,71;Si;Si;73;27;0,4;64.0
664;GALAUSDT;2026-02-07 16:39;2026-02-07 16:45;0,004274830000000001;0,004287070000000001;0,29;DOWN;0,004275;VA Breakout;0,004275;0;0,0;0,0;WIN;2,0;845,0;12,72;Si;Si;7;21;0,3;65.0
665;SUIUSDT;2026-02-07 16:39;2026-02-07 17:13;1,0152105000000002;1,018839;0,36;DOWN;1,0127;VA Breakout;1,0127;0;1,02;1,01;WIN;2,0;847,0;6,04;Si;Si;35;26;0,4;64.0
666;SOLUSDT;2026-02-07 16:41;2026-02-07 16:45;88,52;88,90519999999998;0,43;DOWN;88,56;VA Breakout;88,56;0;88,88;88,24;WIN;2,0;849,0;6,95;Si;Si;5;41;0,7;42.0
667;XRPUSDT;2026-02-07 16:44;2026-02-07 16:45;1,4295645;1,437343;0,54;DOWN;1,431;VA Breakout;1,431;0;1,43;1,43;WIN;2,0;851,0;10,55;Si;Si;2;43;0,7;63.0
668;DOGEUSDT;2026-02-07 16:44;2026-02-07 17:07;0,0983883;0,09874089999999999;0,36;DOWN;0,0984;VA Breakout;0,0984;0;0,1;0,1;LOSS;-1,0;850,0;9,21;Si;Si;24;43;0,7;64.0
669;XRPUSDT;2026-02-07 17:45;2026-02-07 18:06;1,4227;1,4321;0,66;DOWN;1,4223;VA Breakout;1,4223;0;1,43;1,41;WIN;2,0;852,0;1,74;No;No;22;61;1,0;63.0
670;BTCUSDT;2026-02-07 18:01;2026-02-07 18:05;69281,3;69620,88149999999;0,49;DOWN;69309,0;VA Breakout;69309,0;0;69519,54;69098,46;WIN;2,0;854,0;2,69;Si;No;5;121;2,0;49.0
671;SOLUSDT;2026-02-07 18:01;2026-02-07 18:03;88,1039;88,51355;0,46;DOWN;88,14;VA Breakout;88,14;0;88,4;87,88;WIN;2,0;856,0;6,93;Si;Si;3;47;0,8;49.0
672;ETHUSDT;2026-02-07 18:03;2026-02-07 18:07;2083,6369999999997;2109,5893499999997;1,24;DOWN;2086,07;VA Breakout;2086,07;0;2095,13;2077,01;WIN;2,0;858,0;2,55;Si;No;5;236;3,9;61.0
673;GALAUSDT;2026-02-07 18:04;2026-02-07 18:21;0,004242;0,004273;0,73;DOWN;0,004245;VA Breakout;0,004245;0;0,0;0,0;WIN;2,0;860,0;4,29;Si;Si;18;83;1,4;47.0
674;SUIUSDT;2026-02-07 18:05;2026-02-07 18:21;1,0056;1,0136;0,79;DOWN;1,0065;VA Breakout;1,0065;0;1,01;1,0;WIN;2,0;862,0;4,66;Si;Si;17;85;1,4;62.0
675;ADAUSDT;2026-02-07 18:05;2026-02-08 03:34;0,2716;0,2759545;1,59;DOWN;0,2718;VA Breakout;0,2718;0;0,28;0,27;LOSS;-1,0;861,0;0,83;No;No;570;237;3,9;53.0
676;ADAUSDT;2026-02-07 18:45;2026-02-07 18:47;0,2708854999999999;0,2718244999999999;0,35;UP;0,2717;VA Breakout;0,2717;0;0,27;0,27;WIN;2,0;863,0;9,94;Si;Si;3;20;0,3;64.0
