sep=;
# Parametros: {"detection_method": "atr_dynamic", "consol_min_bars": 8, "consol_max_bars": 50, "consol_max_range_pct": 2, "consol_atr_ratio": 0.6, "consol_body_ratio": 0.5, "consol_max_outside_bars": 3, "lookforward_bars": 100, "max_price_range_pct": 6, "entry_mode": "va_breakout", "position_mode": "concurrent", "swing_bars": 5, "sl_mode": "swing_previous", "atr_dyn_period": 200, "atr_dyn_ma_period": 20, "atr_dyn_multiplier": 1.3, "atr_dyn_max_breakout": 5, "atr_dyn_merge_overlap": true, "use_atr_band": false, "atr_band_period": 200, "atr_band_multiplier": 1, "atr_band_ma_period": 20, "use_reentry": true, "max_reentry_bars": 3, "use_ttm_prefilter": true, "ttm_atr_length": 25, "ttm_kc_multiplier": 1.8, "ttm_min_squeeze_bars": 5, "use_bbwp_scoring": true, "bbwp_lookback": 252, "bbwp_squeeze_threshold": 20, "use_inside_pct_filter": false, "min_inside_pct": 70, "min_score_filter": 45, "atr_dyn_min_bars": 20, "sl_poc_buffer_pct": 10, "vp_bins_per_zone": 30}
# Fecha: 2026-02-06T17:30:21.424311
zona_num;fecha_entrada;fecha_cierre;precio_min;precio_max;rango_pct;direccion;precio_breakout;modo_entrada;precio_entrada;offset_barras;sl_price;tp_price;resultado;pnl_r;equity_r;r_multiple;alcanzo_2r;alcanzo_3r;barras_cierre;velas_en_zona;duracion_horas;score;vp_poc;vp_vah;vp_val
1;2025-01-05 09:15;2025-01-05 09:45;97513,8;98459,97575;0,97;DOWN;97265,6;VA Breakout;97265,6;0;97870,92;96054,95;LOSS;-1;-1,0;61,75;Si;Si;7;400;33,2;53.0;97815,89;98188,99;97574,48
2;2025-01-07 05:00;2025-01-07 05:15;101540,70464999999;101956,3;0,41;DOWN;101566,4;VA Breakout;101566,4;0;101674,27;101350,66;WIN;2;1,0;386,37;Si;Si;4;35;2,8;60.0;101664,46;101816,38;101605,02
3;2025-01-08 01:25;2025-01-08 01:25;95996,44675000002;96734,9065;0,77;DOWN;96162,7;VA Breakout;96162,7;0;96280,92;95926,25;LOSS;-1;0,0;306,83;Si;Si;1;35;2,8;59.0;96270,18;96528,15;96163,95
4;2025-01-08 06:25;2025-01-08 06:30;95402,9;96152,12235;0,78;DOWN;95501,6;VA Breakout;95501,6;0;95739,14;95026,52;WIN;2;2,0;149,93;Si;Si;2;40;3,2;51.0;95717,54;95973,85;95558,88
5;2025-01-08 17:15;2025-01-08 21:05;93740,60205;94750;1,07;UP;94583,1;VA Breakout;94583,1;0;93852,07;96045,17;LOSS;-1;1,0;43,18;Si;Si;47;25;2;46.0;93918,52;94443,5;93667,45
6;2025-01-08 21:05;2025-01-09 15:20;94608,78490000001;95405,67064999997;0,84;DOWN;93865,4;VA Breakout;93865,4;0;95121,01;91354,19;WIN;2;3,0;27,06;Si;Si;220;45;3,7;55.0;95006,86;95201,16;94890,28
7;2025-01-09 02:15;2025-01-09 02:55;93939,1568;94732,61540000001;0,84;DOWN;93958,5;VA Breakout;93958,5;0;94321,87;93231,77;WIN;2;5,0;93,76;Si;Si;9;36;2,9;55.0;94288,83;94484,33;94119,4
8;2025-01-10 08:30;2025-01-10 12:50;94623,50284999999;95096,9438;0,5;DOWN;93425,7;VA Breakout;93425,7;0;94988,63;90299,84;LOSS;-1;4,0;21,46;Si;Si;53;23;1,8;63.0;94846,55;94967,25;94725,85
9;2025-01-12 17:10;2025-01-12 19:00;94027,71925000001;94836,31615;0,86;DOWN;94000;VA Breakout;94000;0;94572,31;92855,37;LOSS;-1;3,0;59,6;Si;Si;23;401;33,3;55.0;94520,29;94965,26;94134,64
10;2025-01-13 15:30;2025-01-13 15:30;91631,27185;92493,996;0,94;UP;92442;VA Breakout;92442;0;92069,47;93187,07;LOSS;-1;2,0;90,48;Si;Si;1;26;2,1;58.0;92103,33;92309,6;91897,07
11;2025-01-14 04:05;2025-01-14 23:00;94595,58735000002;95597,6;1,05;UP;95709,7;VA Breakout;95709,7;0;94755,6;97617,9;WIN;2;4,0;31,9;Si;Si;228;46;3,8;53.0;94842,34;95482,02;94787,51
12;2025-01-16 03:40;2025-01-16 09:45;99355,17565;99953,40860000001;0,6;DOWN;99029,1;VA Breakout;99029,1;0;99744,68;97597,94;WIN;2;6,0;54,7;Si;Si;74;143;11,8;59.0;99679,63;100055,83;99361,31
13;2025-01-16 20:30;2025-01-16 20:40;99700,99995;100414,05909999998;0,71;UP;100497;VA Breakout;100497;0;100051,32;101388,37;WIN;2;8,0;57,56;Si;Si;3;31;2,5;58.0;100091,83;100258,06;99900,03
14;2025-01-17 22:35;2025-01-18 03:05;104030,00074999999;104664,21755000002;0,61;DOWN;103753,5;VA Breakout;103753,5;0;104412,79;102434,93;WIN;2;10,0;66,53;Si;Si;55;43;3,5;60.0;104352,85;104421,33;104108,27
15;2025-01-18 06:35;2025-01-18 08:05;102814,42025000001;103342,15255;0,51;UP;103439;VA Breakout;103439;0;103108,1;104100,79;LOSS;-1;9,0;68,63;Si;Si;19;25;2;60.0;103138,18;103271,37;102984,51
16;2025-01-19 14:30;2025-01-19 14:55;103970,9;105402,9622;1,37;UP;105383,9;VA Breakout;105383,9;0;105023,47;106104,76;WIN;2;11,0;57,62;Si;Si;6;239;19,8;50.0;105056,24;105245,58;104488,21
17;2025-01-20 01:35;2025-01-20 01:45;101872,30040000001;103042,86074999999;1,14;UP;103477,2;VA Breakout;103477,2;0;102368,55;105694,5;WIN;2;13,0;20,45;Si;Si;3;24;1,9;53.0;102469,34;102691,18;102281,62
18;2025-01-20 10:40;2025-01-20 12:05;106389,9;109008,65835000003;2,43;DOWN;106500;VA Breakout;106500;0;108130,47;103239,07;WIN;2;15,0;28,59;Si;Si;18;78;6,4;47.0;107982,24;108403;106599,75
19;2025-01-21 07:15;2025-01-21 09:35;102966,89310000002;103995,5;0,99;UP;104697,1;VA Breakout;104697,1;0;103731,88;106627,55;LOSS;-1;14,0;22,23;Si;Si;29;22;1,8;56.0;103819,62;103995,5;103135,67
20;2025-01-22 21:00;2025-01-23 05:40;102705,9;103708,28064999999;0,97;DOWN;102565,6;VA Breakout;102565,6;0;103239,4;101218,0;WIN;2;16,0;63,34;Si;Si;105;26;2,1;56.0;103178,15;103726,81;102892,84
21;2025-01-23 04:30;2025-01-23 08:45;102089,1137;102717,75715;0,61;DOWN;101872,7;VA Breakout;101872,7;0;102407,5;100803,1;LOSS;-1;15,0;78,51;Si;Si;52;35;2,8;58.0;102358,88;102470,2;102099,15
22;2025-01-24 09:40;2025-01-24 15:25;104785,2;105711,7;0,88;UP;106195,4;VA Breakout;106195,4;0;105120,51;108345,19;LOSS;-1;14,0;18,56;Si;Si;70;63;5,2;57.0;105218,22;105429,68;105006,77
23;2025-01-24 17:50;2025-01-24 17:55;104814,43980000001;105419,4927;0,58;DOWN;104974,9;VA Breakout;104974,9;0;105098,82;104727,07;WIN;2;16,0;363,85;Si;Si;2;24;1,9;47.0;105087,55;105272,3;104976,7
24;2025-01-25 10:10;2025-01-25 10:10;104426,1559;104743,80715;0,3;UP;104874,5;VA Breakout;104874,5;0;104641,96;105339,58;LOSS;-1;15,0;91,49;Si;Si;1;21;1,7;61.0;104663,1;104735,9;104545,5
25;2025-01-25 18:50;2025-01-25 19:30;104809,1;105237,4;0,41;DOWN;104818,1;VA Breakout;104818,1;0;104925,98;104602,34;WIN;2;17,0;416,47;Si;Si;9;42;3,4;50.0;104916,18;105066,08;104837,65
26;2025-01-25 22:30;2025-01-25 22:40;104471,68330000002;104799,9;0,31;UP;104790,7;VA Breakout;104790,7;0;104716,82;104938,46;WIN;2;19,0;289,12;Si;Si;3;43;3,5;53.0;104723,54;104765,32;104574,33
27;2025-01-26 15:20;2025-01-26 15:55;104818,9073;105218,15715000001;0,38;UP;105187,8;VA Breakout;105187,8;0;104924,39;105714,61;LOSS;-1;18,0;79,58;Si;Si;8;166;13,8;60.0;104948,34;105131,12;104653,08
28;2025-01-27 15:50;2025-01-29 23:55;98590,0518;99910,74675;1,33;UP;101407;VA Breakout;101407;0;99357,44;105506,12;WIN;2;20,0;12,07;Si;Si;674;112;9,2;55.0;99543,76;101073,34;98812,23
29;2025-01-30 09:45;2025-01-30 12:35;104628;105294,09065;0,63;UP;105740,7;VA Breakout;105740,7;0;104938,43;107345,23;LOSS;-1;19,0;25,44;Si;Si;35;34;2,8;61.0;105011,37;105172,13;104801,13
30;2025-01-30 15:35;2025-01-31 10:35;105289,11709999999;105746,2031;0,43;DOWN;105040,9;VA Breakout;105040,9;0;105719,5;103683,7;LOSS;-1;18,0;66,54;Si;Si;229;21;1,7;60.0;105657,81;105748,63;105385,33
31;2025-01-30 18:45;2025-01-30 19:15;104772,00885000001;105302,7823;0,51;DOWN;104871,7;VA Breakout;104871,7;0;105077,74;104459,62;WIN;2;20,0;218,32;Si;Si;7;39;3,2;51.0;105059,01;105215,83;104902,19
32;2025-01-31 10:20;2025-01-31 10:20;103998,70575000001;104973,7;0,93;UP;104927,9;VA Breakout;104927,9;0;104608,0;105567,7;LOSS;-1;19,0;66,34;Si;Si;1;124;10,2;54.0;104637,08;104731,48;104127,32
33;2025-02-01 10:00;2025-02-01 17:25;101466,5;102280,12359999999;0,8;DOWN;101693,9;VA Breakout;101693,9;0;102238,35;100605,0;WIN;2;21,0;76,79;Si;Si;90;70;5,8;56.0;102188,85;102233;101732,69
34;2025-02-01 21:05;2025-02-01 22:00;101035,1336;101395,4364;0,36;DOWN;100885;VA Breakout;100885;0;101204,51;100245,98;WIN;2;23,0;128,31;Si;Si;12;20;1,6;61.0;101175,46;101320,65;101052,61
35;2025-02-03 09:30;2025-02-03 09:30;93369,27840000001;95424,50065000002;2,18;UP;96016,8;VA Breakout;96016,8;0;95091,69;97867,03;LOSS;-1;22,0;32,57;Si;Si;1;145;12;45.0;95175,79;95339,57;93592,58
36;2025-02-09 12:10;2025-02-09 12:10;96297,7377;96582,1423;0,29;DOWN;96357,8;VA Breakout;96357,8;0;96449,09;96175,21;LOSS;-1;21,0;399,47;Si;Si;1;23;1,8;61.0;96440,79;96518,21;96363,38
37;2025-02-09 15:20;2025-02-09 15:35;95850,1;96242,06525;0,41;UP;96223,8;VA Breakout;96223,8;0;95976,13;96719,14;WIN;2;23,0;120,83;Si;Si;4;37;3;60.0;95998,65;96192,09;95952,59
38;2025-02-11 08:40;2025-02-11 13:50;97118,56665;98186,8;1,09;DOWN;97194,2;VA Breakout;97194,2;0;98072,2;95438,21;WIN;2;25,0;42,49;Si;Si;63;315;26,2;52.0;97992,38;98129,62;97196,38
39;2025-02-11 11:25;2025-02-11 12:50;96758,37735000001;97089,33265000001;0,34;DOWN;96608,7;VA Breakout;96608,7;0;96943,25;95939,59;WIN;2;27,0;109,76;Si;Si;18;20;1,6;63.0;96912,84;97087,74;96807,9
40;2025-02-12 08:20;2025-02-12 08:30;95752,73735000001;96337,527;0,61;UP;96448,7;VA Breakout;96448,7;0;96099,14;97147,81;LOSS;-1;26,0;84,97;Si;Si;3;155;12,8;58.0;96130,92;96291,91;95647,96
41;2025-02-12 23:40;2025-02-13 01:35;97113,16845;97874,51134999999;0,78;DOWN;97123;VA Breakout;97123;0;97525,55;96317,9;WIN;2;28,0;92,5;Si;Si;24;33;2,7;49.0;97488,96;97765,28;97270,81
42;2025-02-13 01:30;2025-02-13 06:50;96390,31334999998;96934,80664999998;0,56;DOWN;96332,4;VA Breakout;96332,4;0;96769,06;95459,09;WIN;2;30,0;83,46;Si;Si;65;20;1,6;60.0;96729,36;96792,16;96465,6
43;2025-02-14 11:55;2025-02-16 13:30;96500,1;97377,6;0,91;UP;97626;VA Breakout;97626;0;96534,58;99808,84;LOSS;-1;29,0;26,13;Si;Si;596;95;7,8;56.0;96633,8;97113,27;96519,64
44;2025-02-16 02:05;2025-02-16 04:15;97185,97630000001;97986,18065;0,82;DOWN;97354,1;VA Breakout;97354,1;0;97508,34;97045,63;WIN;2;31,0;242,91;Si;Si;27;361;30;55.0;97494,32;97640,54;97370,58
45;2025-02-17 01:00;2025-02-17 02:20;95830,5;96270,1;0,46;UP;96299,9;VA Breakout;96299,9;0;96084,61;96730,47;LOSS;-1;30,0;138,65;Si;Si;17;40;3,2;59.0;96104,18;96215,34;95972,82
46;2025-02-17 10:30;2025-02-17 13:50;96140,07449999999;96850;0,74;DOWN;96189,6;VA Breakout;96189,6;0;96668,82;95231,15;WIN;2;32,0;75,75;Si;Si;41;41;3,3;57.0;96625,26;96959,26;96378,39
47;2025-02-18 00:00;2025-02-18 00:45;95918,42455000001;96328,24845000001;0,43;DOWN;95975,4;VA Breakout;95975,4;0;96167,57;95591,06;WIN;2;34,0;187,79;Si;Si;10;47;3,8;50.0;96150,1;96215,69;95997,04
48;2025-02-18 09:35;2025-02-18 09:35;96046,19325000001;96582,9;0,56;DOWN;96056;VA Breakout;96056;0;96236,82;95694,36;LOSS;-1;33,0;200,02;Si;Si;1;24;1,9;61.0;96220,38;96407,16;96058,51
49;2025-02-19 05:00;2025-02-19 10:00;94996,07499999998;95938,69379999998;0,99;UP;96427,7;VA Breakout;96427,7;0;95587,22;98108,66;LOSS;-1;32,0;35,36;Si;Si;61;81;6,7;53.0;95663,62;96011;95349,33
50;2025-02-19 09:40;2025-02-19 09:40;96077;96676,5;0,62;DOWN;95969,4;VA Breakout;95969,4;0;96297,08;95314,04;LOSS;-1;31,0;110,11;Si;Si;1;30;2,4;61.0;96267,29;96442,67;96138,68
51;2025-02-20 08:55;2025-02-20 09:50;96564,68195000001;97489,7;0,95;UP;97510,1;VA Breakout;97510,1;0;97132,02;98266,25;LOSS;-1;30,0;75,75;Si;Si;12;158;13,1;54.0;97166,4;97452,65;96913,82
52;2025-02-21 05:50;2025-02-21 08:05;98049,47365;98643,5;0,6;UP;98545,6;VA Breakout;98545,6;0;98183,94;99268,92;WIN;2;32,0;76,33;Si;Si;28;40;3,2;55.0;98216,82;98512,95;98118,11
53;2025-02-24 03:25;2025-02-24 04:20;95625,7;95957,1;0,35;DOWN;95422,6;VA Breakout;95422,6;0;95771,75;94724,3;LOSS;-1;31,0;101,77;Si;Si;12;168;13,9;61.0;95740,01;96343,26;95522,84
54;2025-02-25 01:50;2025-02-25 02:20;91451,30495;92388,41085;1,02;DOWN;91272,6;VA Breakout;91272,6;0;91971,86;89874,09;WIN;2;33,0;44,88;Si;Si;7;36;2,9;53.0;91908,29;92165,19;91572,34
55;2025-02-25 09:35;2025-02-25 09:50;88586,8287;89597,21860000001;1,13;DOWN;88487,9;VA Breakout;88487,9;0;89158,04;87147,62;WIN;2;35,0;42,68;Si;Si;4;35;2,8;55.0;89097,12;89283,05;88809,76
56;2025-02-25 14:45;2025-02-25 15:20;86680,8874;87645,12015;1,11;UP;87634;VA Breakout;87634;0;87153,27;88595,45;WIN;2;37,0;80,12;Si;Si;8;25;2;55.0;87196,98;87526,63;86911,28
57;2025-02-27 09:35;2025-02-27 09:55;85821,8;86891,0762;1,24;DOWN;85909,9;VA Breakout;85909,9;0;86350,54;85028,62;WIN;2;39,0;59,06;Si;Si;5;44;3,6;46.0;86310,48;86689,68;85981,84
58;2025-02-27 20:25;2025-02-27 21:30;84083,9;84985,64000000001;1,07;DOWN;83149,9;VA Breakout;83149,9;0;84704,62;80040,47;WIN;2;41,0;14,96;Si;Si;14;101;8,3;56.0;84563,28;84911,02;83597,32
59;2025-02-28 04:15;2025-02-28 04:20;78425,9695;79464,73959999999;1,32;UP;79325,6;VA Breakout;79325,6;0;79066,97;79842,86;WIN;2;43,0;181,05;Si;Si;2;22;1,8;48.0;79090,48;79304,53;78591,03
60;2025-02-28 21:10;2025-02-28 21:10;83702,92654999999;84629,9;1,1;UP;84661,4;VA Breakout;84661,4;0;84371,36;85241,48;LOSS;-1;42,0;143,04;Si;Si;1;25;2;55.0;84397,73;84634,26;83979,24
61;2025-03-01 21:25;2025-03-02 01:25;85985,75805;86399,6;0,48;DOWN;85965,1;VA Breakout;85965,1;0;86249,62;85396,07;LOSS;-1;41,0;91,65;Si;Si;49;23;1,8;58.0;86223,75;86308,44;86044,96
62;2025-03-02 09:30;2025-03-02 10:25;85362;86171,6;0,94;DOWN;85495,2;VA Breakout;85495,2;0;85936,02;84613,55;LOSS;-1;40,0;58,09;Si;Si;12;119;9,8;48.0;85895,95;86288,2;85556
63;2025-03-03 01:30;2025-03-03 01:30;92223,1947;93514,20349999999;1,39;DOWN;92543,6;VA Breakout;92543,6;0;92776,72;92077,37;LOSS;-1;39,0;140,08;Si;Si;1;43;3,5;49.0;92755,52;93125,25;92610,85
64;2025-03-03 09:35;2025-03-03 13:25;92652,59525;93633,8;1,05;DOWN;91620;VA Breakout;91620;0;93172,56;88514,88;WIN;2;41,0;20,44;Si;Si;47;32;2,6;56.0;93031,42;93316,67;92784,2
65;2025-03-03 13:05;2025-03-03 13:20;89804,17485000001;90927,7;1,24;DOWN;89745,1;VA Breakout;89745,1;0;90267,27;88700,76;WIN;2;43,0;57,18;Si;Si;4;26;2,1;55.0;90219,8;90551,3;89976,7
66;2025-03-04 12:15;2025-03-04 14:15;81970,6;84196,4441;2,68;UP;84470;VA Breakout;84470;0;82610,13;88189,74;WIN;2;45,0;22,41;Si;Si;25;68;5,6;52.0;82779,21;83907,24;82244,88
67;2025-03-05 20:40;2025-03-05 20:45;89828,32185000001;90751,26355000002;1,02;UP;90644,6;VA Breakout;90644,6;0;90134,57;91664,66;WIN;2;47,0;69,61;Si;Si;2;24;1,9;54.0;90180,93;90569,52;90028,88
68;2025-03-09 04:45;2025-03-09 05:25;85676,99415;86600,48935;1,07;DOWN;85704,1;VA Breakout;85704,1;0;85986,57;85139,16;WIN;2;49,0;91,39;Si;Si;9;260;21,6;52.0;85960,89;86339,39;85845,69
69;2025-03-10 03:30;2025-03-10 04:15;81799,9;82608,80410000001;0,98;DOWN;81752,6;VA Breakout;81752,6;0;82150,73;80956,34;LOSS;-1;48,0;54,92;Si;Si;10;27;2,2;64.0;82114,54;82327,37;81934,45
70;2025-03-10 19:10;2025-03-10 19:30;78563,2;79947,92954999999;1,75;DOWN;78724,8;VA Breakout;78724,8;0;79483,52;77207,36;WIN;2;50,0;24,83;Si;Si;5;41;3,3;47.0;79414,54;79672,79;79062,39
71;2025-03-14 15:15;2025-03-14 20:15;84150,33954999999;84827,9;0,8;DOWN;83988,1;VA Breakout;83988,1;0;84555,2;82853,89;LOSS;-1;49,0;42,5;Si;Si;61;36;2,9;57.0;84503,65;84617,2;84263,93
72;2025-03-15 06:25;2025-03-15 07:15;83679,86100000002;83984,59085;0,36;UP;83968;VA Breakout;83968;0;83850,55;84202,9;WIN;2;51,0;359,14;Si;Si;11;42;3,4;60.0;83861,23;83937,22;83729,97
73;2025-03-16 04:15;2025-03-16 06:00;84095,7;84479,64014999999;0,46;DOWN;84066,8;VA Breakout;84066,8;0;84374,42;83451,56;WIN;2;53,0;78,6;Si;Si;22;201;16,7;59.0;84346,46;84432,59;84112,66
74;2025-03-18 17:55;2025-03-19 08:15;81864,30690000001;82835,92235000001;1,18;UP;82342,2;VA Breakout;82342,2;0;81455,57;84115,45;WIN;2;55,0;49,41;Si;Si;173;151;12,5;53.0;81536,18;82096,77;81211,62
75;2025-03-19 06:10;2025-03-19 06:10;83237,02835;83760,4;0,63;UP;83650;VA Breakout;83650;0;83506,75;83936,51;LOSS;-1;54,0;296,68;Si;Si;1;38;3,1;59.0;83519,77;83611,78;83345,97
76;2025-03-20 09:05;2025-03-20 10:35;85067,2;86206,8;1,33;UP;86016,6;VA Breakout;86016,6;0;85214,32;87621,16;LOSS;-1;53,0;50,02;Si;Si;19;102;8,4;51.0;85287,26;85828,11;85055,46
77;2025-03-23 05:40;2025-03-23 11:10;83781,3274;84803,16279999999;1,21;UP;84469;VA Breakout;84469;0;84070,57;85265,86;WIN;2;55,0;104,61;Si;Si;67;779;64,8;50.0;84106,79;84356,35;83746,32
78;2025-03-24 17:05;2025-03-24 20:30;87819,5;88525,8806;0,8;DOWN;87894,6;VA Breakout;87894,6;0;88407,62;86868,56;WIN;2;57,0;54,59;Si;Si;42;51;4,2;57.0;88360,98;88446,97;88029,33
79;2025-03-24 20:25;2025-03-24 22:45;87096,51895;87611;0,59;DOWN;87035,5;VA Breakout;87035,5;0;87369,54;86367,41;WIN;2;59,0;81,27;Si;Si;29;32;2,6;60.0;87339,18;87509,8;87191,3
80;2025-03-29 04:40;2025-03-29 05:55;83572,93315;83911,64235;0,4;DOWN;83465,5;VA Breakout;83465,5;0;83748,66;82899,19;WIN;2;61,0;83,27;Si;Si;16;44;3,6;62.0;83722,91;83798,12;83647,71
81;2025-03-29 18:50;2025-03-29 20:05;82217,5092;82649,3523;0,52;UP;82626,8;VA Breakout;82626,8;0;82443,51;82993,37;WIN;2;63,0;237,46;Si;Si;16;115;9,5;60.0;82460,18;82599,73;82121,25
82;2025-03-30 16:35;2025-03-30 16:40;82403,25104999999;82674,13439999998;0,33;DOWN;82462;VA Breakout;82462;0;82562,62;82260,75;WIN;2;65,0;224,34;Si;Si;2;29;2,3;61.0;82553,48;82626,6;82502,85
83;2025-03-31 07:40;2025-03-31 08:30;81701;82266,5368;0,69;UP;82445,1;VA Breakout;82445,1;0;82051,86;83231,57;LOSS;-1;64,0;111,14;Si;Si;11;92;7,6;58.0;82087,61;82244,69;81790,91
84;2025-04-02 15:10;2025-04-02 15:10;86120,9859;86940,6;0,95;UP;87711,3;VA Breakout;87711,3;0;86300,42;90533,06;LOSS;-1;63,0;27,24;Si;Si;1;31;2,5;56.0;86428,68;86645,88;86240,44
85;2025-04-03 07:15;2025-04-03 07:35;82824,4814;83499,246;0,81;DOWN;82849,9;VA Breakout;82849,9;0;83091,81;82366,08;WIN;2;65,0;94,92;Si;Si;5;24;1,9;58.0;83069,82;83398,53;82925,19
86;2025-04-03 15:45;2025-04-03 15:45;81747,95755;82293,54539999999;0,67;UP;82193,3;VA Breakout;82193,3;0;82075,14;82429,62;LOSS;-1;64,0;372,0;Si;Si;1;27;2,2;59.0;82085,88;82166,52;81867
87;2025-04-04 02:05;2025-04-04 03:15;82358,56025000002;83415,57354999999;1,28;UP;83284,5;VA Breakout;83284,5;0;82707,82;84437,85;WIN;2;66,0;74,33;Si;Si;15;121;10;50.0;82760,25;83210;82634,32
88;2025-04-05 07:10;2025-04-05 07:35;83415,54655000001;83848,1464;0,52;DOWN;83481,5;VA Breakout;83481,5;0;83596,94;83250,63;WIN;2;68,0;204,39;Si;Si;6;38;3,1;46.0;83586,44;83807,35;83529,17
89;2025-04-06 01:30;2025-04-06 01:35;83287,28004999999;83545,76995;0,31;DOWN;83343,1;VA Breakout;83343,1;0;83401,04;83227,23;WIN;2;70,0;404,84;Si;Si;2;29;2,3;64.0;83395,77;83480,15;83351,1
90;2025-04-07 08:50;2025-04-07 08:50;75750;77639,6;2,46;UP;77747,7;VA Breakout;77747,7;0;77109,79;79023,51;LOSS;-1;69,0;75,88;Si;Si;1;116;9,6;51.0;77167,79;77539,96;75838,58
91;2025-04-09 06:00;2025-04-09 08:30;76906,35154999999;77684,35990000001;1,01;DOWN;76238,1;VA Breakout;76238,1;0;77405,56;73903,19;LOSS;-1;68,0;14,0;Si;Si;31;38;3,1;56.0;77299,43;77471,74;77095,78
92;2025-04-09 07:45;2025-04-09 09:00;75892,87809999999;76588,02189999998;0,91;UP;76818,2;VA Breakout;76818,2;0;76287,38;77879,85;WIN;2;70,0;92,93;Si;Si;16;21;1,7;69.0;76335,63;76549,23;75932,17
93;2025-04-10 08:30;2025-04-10 08:30;81400,3;81971,1;0,7;DOWN;81459,9;VA Breakout;81459,9;0;81734,31;80911,09;LOSS;-1;69,0;78,61;Si;Si;1;39;3,2;61.0;81709,36;81945,7;81509,38
94;2025-04-10 20:45;2025-04-10 21:25;79030,6;80101,47699999998;1,35;UP;79914,8;VA Breakout;79914,8;0;79534,92;80674,55;WIN;2;71,0;121,71;Si;Si;9;71;5,8;50.0;79569,46;79880,93;79441,21
95;2025-04-11 04:20;2025-04-11 05:20;80839,37479999999;81700,9;1,06;UP;81739,9;VA Breakout;81739,9;0;81238,53;82742,65;WIN;2;73,0;88,58;Si;Si;13;35;2,8;48.0;81284,1;81659,96;81026,94
96;2025-04-11 08:30;2025-04-11 08:30;81850;82334,4767;0,59;UP;82425;VA Breakout;82425;0;82055,55;83163,9;LOSS;-1;72,0;118,35;Si;Si;1;23;1,8;62.0;82089,13;82287,81;81916,95
97;2025-04-12 08:35;2025-04-12 08:55;83277,5803;84037,9;0,91;UP;83793,9;VA Breakout;83793,9;0;83449,13;84483,43;WIN;2;74,0;122,85;Si;Si;5;64;5,2;48.0;83480,48;83778,63;83415,66
98;2025-04-13 08:20;2025-04-13 08:20;84147;84881,72925;0,87;DOWN;84212;VA Breakout;84212;0;84349,89;83936,23;LOSS;-1;73,0;176,41;Si;Si;1;49;4;55.0;84337,35;84654,6;84248,52
99;2025-04-13 18:50;2025-04-13 19:15;83155,80559999999;83622,54370000001;0,56;UP;83650;VA Breakout;83650;0;83372,99;84204,03;WIN;2;75,0;153,42;Si;Si;6;21;1,7;52.0;83398,17;83582,12;83252,94
100;2025-04-15 08:25;2025-04-15 09:00;85358,04574999998;85816,1;0,54;UP;85811,9;VA Breakout;85811,9;0;85422,58;86590,53;LOSS;-1;74,0;103,61;Si;Si;8;30;2,4;60.0;85457,98;85693,19;85414,42
101;2025-04-19 10:35;2025-04-19 11:45;85312,7274;85481,34120000001;0,2;DOWN;85256;VA Breakout;85256;0;85438,99;84890,03;WIN;2;76,0;138,63;Si;Si;15;24;1,9;64.0;85422,35;85479,5;85352,5
102;2025-04-20 01:40;2025-04-20 02:30;85008,64209999998;85184,0957;0,21;DOWN;84925,7;VA Breakout;84925,7;0;85065,6;84645,9;WIN;2;78,0;178,97;Si;Si;11;23;1,8;68.0;85052,88;85112,16;85037,28
103;2025-04-21 19:55;2025-04-21 20:20;86679,51220000001;87569,60544999997;1,02;UP;87650;VA Breakout;87650;0;87179,25;88591,51;WIN;2;80,0;81,78;Si;Si;6;188;15,6;57.0;87222,04;87605,74;86559,29
104;2025-04-22 07:50;2025-04-22 08:05;88445,17565;88764,06435000002;0,36;UP;88817,8;VA Breakout;88817,8;0;88579,06;89295,28;WIN;2;82,0;156,37;Si;Si;4;20;1,6;67.0;88600,76;88765,93;88529,98
105;2025-04-22 12:25;2025-04-22 12:25;90506,05495;90941,5597;0,48;UP;90873,8;VA Breakout;90873,8;0;90675,81;91269,79;LOSS;-1;81,0;178,17;Si;Si;1;21;1,7;63.0;90693,8;90849,13;90600,61
106;2025-04-22 16:40;2025-04-22 16:40;90974,0366;91588;0,67;UP;91596,9;VA Breakout;91596,9;0;91223,51;92343,67;LOSS;-1;80,0;92,54;Si;Si;1;25;2;61.0;91257,46;91513,08;91070
107;2025-04-23 02:50;2025-04-23 03:10;93304,8462;93895,89500000002;0,63;UP;93863,6;VA Breakout;93863,6;0;93647,47;94295,87;WIN;2;82,0;149,38;Si;Si;5;26;2,1;59.0;93667,12;93788,06;93480,2
108;2025-04-24 18:25;2025-04-24 18:25;92133;93608,64240000003;1,59;UP;93650,1;VA Breakout;93650,1;0;93438,85;94072,61;LOSS;-1;81,0;153,84;Si;Si;1;218;18,1;47.0;93458,05;93557,68;92428,54
109;2025-04-25 06:10;2025-04-25 07:00;93484,21474999998;94200;0,76;UP;93986,2;VA Breakout;93986,2;0;93637,3;94684,0;WIN;2;83,0;92,19;Si;Si;11;141;11,7;57.0;93669,02;93912,68;93154,63
110;2025-04-26 03:40;2025-04-26 17:15;94349,75284999999;94791,9325;0,47;DOWN;94336,5;VA Breakout;94336,5;0;94604,44;93800,62;LOSS;-1;82,0;128,57;Si;Si;164;54;4,4;65.0;94580,08;94674,02;94486,14
