
[BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672549200000 (2023-01-01T05:00:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672579500000 (2023-01-01T13:25:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672579800000 (2023-01-01T13:30:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672580100000 (2023-01-01T13:35:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672580400000 (2023-01-01T13:40:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672580700000 (2023-01-01T13:45:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672581000000 (2023-01-01T13:50:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672581300000 (2023-01-01T13:55:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672581600000 (2023-01-01T14:00:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672581900000 (2023-01-01T14:05:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672582200000 (2023-01-01T14:10:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672582500000 (2023-01-01T14:15:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672582800000 (2023-01-01T14:20:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672583100000 (2023-01-01T14:25:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672583400000 (2023-01-01T14:30:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672583700000 (2023-01-01T14:35:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672584000000 (2023-01-01T14:40:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672584300000 (2023-01-01T14:45:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672584600000 (2023-01-01T14:50:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672584900000 (2023-01-01T14:55:00.000Z)
